asset_id,submitter_id,nacc_id,index,asset_type_id,asset_type_other,asset_name,date_acquiring_type_id,acquiring_date,acquiring_month,acquiring_year,date_ending_type_id,ending_date,ending_month,ending_year,asset_acquisition_type_id,valuation,owner_by_submitter,owner_by_spouse,owner_by_child,latest_submitted_date
2916,81,1807,4,39,ประกันชีวิต เลขที่ 5071813075,เมืองไทยประกันชีวิต ประกันชีวิต เลขที่ 5071813075,1,13,6,2029,1,,,,6,1685750.83,TRUE,FALSE,FALSE,2023-06-06
2917,81,1807,5,39,ประกันชีวิต เลขที่ 5011619359,เมืองไทยประกันชีวิต ประกันชีวิต เลขที่ 5011619359,1,21,11,2062,1,,,,6,371882.43,TRUE,FALSE,FALSE,2023-06-06
2918,81,1807,6,39,ประกันชีวิต เลขที่ 100001157238,กรุงไทยแอกซ่า ประกันชีวิต ประกันชีวิต เลขที่ 100001157238,1,24,9,2023,1,,,,6,2132020.0,TRUE,FALSE,FALSE,2023-06-06
2919,81,1807,7,39,ประกันชีวิต เลขที่ T990758132,เอฟดับบลิวดี ประกันชีวิต ประกันชีวิต เลขที่ T990758132,1,11,10,2028,1,,,,6,457615.07,TRUE,FALSE,FALSE,2023-06-06
2920,81,1807,8,39,ประกันชีวิต เลขที่ T990730451,AIA ประกันชีวิต เลขที่ T990730451,1,11,9,2071,1,,,,6,44209757.61,TRUE,FALSE,FALSE,2023-06-06
2921,81,1807,9,39,ประกันชีวิต เลขที่ T231564315,AIA ประกันชีวิต เลขที่ T231564315,1,28,11,2059,1,,,,6,1480437.45,TRUE,FALSE,FALSE,2023-06-06
2922,81,1807,10,39,ประกันชีวิต เลขที่ T890571037,AIA ประกันชีวิต เลขที่ T890571037,1,2,12,2071,1,,,,6,314531.37,TRUE,FALSE,FALSE,2023-06-06
2923,81,1807,11,39,AIA,AIA,1,13,12,2039,1,,,,6,799487.4,TRUE,FALSE,FALSE,2023-06-06
2924,81,1807,12,39,โครงการสินธร ลุมพินี,สิทธิการเช่าห้องชุด โครงการสินธร ลุมพินี,1,31,12,2048,1,,,,6,70000000.0,TRUE,FALSE,FALSE,2023-06-06
2925,81,1807,13,39,โครงการสินธร ลุมพินี,สิทธิการเช่าห้องชุด โครงการสินธร ลุมพินี,1,31,12,2048,1,,,,6,70000000.0,TRUE,FALSE,FALSE,2023-06-06
2926,44,292,1,36,ต.ศรีสงคราม,โฉนด,1,,,,4,,,,6,650000.0,TRUE,FALSE,FALSE,2023-06-15
2927,44,292,2,36,ต.สามผง,โฉนด,1,,,,4,,,,6,350000.0,TRUE,FALSE,FALSE,2023-06-15
2928,44,292,3,36,ต.สามผง,โฉนด,1,,,,4,,,,6,600000.0,TRUE,FALSE,FALSE,2023-06-15
2929,44,292,4,1,,โฉนด,1,,,,4,,,,6,230000.0,TRUE,FALSE,FALSE,2023-06-15
2930,44,292,5,36,ต.ศรีสงคราม,โฉนด,1,,,,4,,,,6,3200000.0,TRUE,FALSE,FALSE,2023-06-15
2931,44,292,6,1,,โฉนด,1,,,,4,,,,6,138650.0,TRUE,FALSE,FALSE,2023-06-15
2932,44,292,7,36,ต.ศรีสงคราม,โฉนด,1,,,,4,,,,6,300000.0,TRUE,FALSE,FALSE,2023-06-15
2933,44,292,8,1,,โฉนด,1,,,,4,,,,6,300000.0,TRUE,FALSE,FALSE,2023-06-15
2934,44,292,9,36,ต.สามผง,โฉนด,1,,,,4,,,,6,550000.0,TRUE,FALSE,FALSE,2023-06-15
2935,44,292,10,1,,โฉนด,1,,,,4,,,,6,140000.0,TRUE,FALSE,FALSE,2023-06-15
2936,44,292,11,36,จ.นครพนม,โฉนด,1,,,,4,,,,6,300000.0,TRUE,FALSE,FALSE,2023-06-15
2937,44,292,12,36,ต.ศรีสงคราม,โฉนด,1,,,,4,,,,6,350000.0,TRUE,FALSE,FALSE,2023-06-15
2938,44,292,13,1,,โฉนด,1,,,,4,,,,6,350000.0,TRUE,FALSE,FALSE,2023-06-15
2939,44,292,14,36,ต.ศรีสงคราม,โฉนด,1,,,,4,,,,6,300000.0,TRUE,FALSE,FALSE,2023-06-15
2940,44,292,15,1,,โฉนด,1,,,,4,,,,6,600000.0,TRUE,FALSE,FALSE,2023-06-15
2941,44,292,16,36,ต.ศรีสงคราม,โฉนด,1,,,,4,,,,6,6000000.0,TRUE,FALSE,FALSE,2023-06-15
2942,44,292,17,1,,โฉนด,1,,,,4,,,,6,500000.0,TRUE,FALSE,FALSE,2023-06-15
2943,44,292,18,36,ต.ศรีสงคราม,โฉนด,1,,,,4,,,,6,57000.0,TRUE,FALSE,FALSE,2023-06-15
2944,44,292,19,36,ต.ศรีสงคราม,โฉนด,1,,,,4,,,,6,55000.0,TRUE,FALSE,FALSE,2023-06-15
2945,44,292,20,36,ต.ศรีสงคราม,โฉนด,1,,,,4,,,,6,50000.0,TRUE,FALSE,FALSE,2023-06-15
2946,44,292,21,36,ต.ศรีสงคราม,โฉนด,1,,,,4,,,,6,65000.0,TRUE,FALSE,FALSE,2023-06-15
2947,44,292,22,36,ต.ศรีสงคราม,โฉนด,1,,,,4,,,,6,1000000.0,TRUE,FALSE,FALSE,2023-06-15
2948,44,292,23,36,ต.ศรีสงคราม,โฉนด,1,,,,4,,,,6,300000.0,TRUE,FALSE,FALSE,2023-06-15
2949,44,292,24,1,,โฉนด,1,,,,4,,,,6,200000.0,TRUE,FALSE,FALSE,2023-06-15
2950,44,292,25,36,ต.ศรีสงคราม,โฉนด,1,,,,4,,,,6,200000.0,TRUE,FALSE,FALSE,2023-06-15
2951,44,292,26,1,,โฉนด,1,,,,4,,,,6,600000.0,TRUE,FALSE,FALSE,2023-06-15
2952,44,292,27,36,จ.นครพนม,น.ส.2,1,,,,4,,,,6,30000.0,TRUE,FALSE,FALSE,2023-06-15
2953,44,292,28,36,จ.นครพนม,น.ส.2,1,,,,4,,,,6,300000.0,TRUE,FALSE,FALSE,2023-06-15
2954,44,292,29,36,จ.นครพนม,น.ส.2,1,,,,4,,,,6,30000.0,TRUE,FALSE,FALSE,2023-06-15
2955,44,292,30,36,น.ส.2,น.ส.2,1,,,,4,,,,6,30000.0,TRUE,FALSE,FALSE,2023-06-15
2956,44,292,31,36,จ.นครพนม,โฉนด,1,,,,4,,,,6,300000.0,TRUE,FALSE,FALSE,2023-06-15
2957,44,292,32,36,จ.นครพนม,น.ส.2,1,,,,4,,,,6,300000.0,TRUE,FALSE,FALSE,2023-06-15
2958,44,292,33,36,จ.นครพนม,น.ส.2,1,,,,4,,,,6,30000.0,TRUE,FALSE,FALSE,2023-06-15
2959,44,292,34,36,จ.นครพนม,น.ส.2,1,,,,4,,,,6,300000.0,TRUE,FALSE,FALSE,2023-06-15
2960,44,292,35,36,จ.นครพนม,น.ส.2,1,,,,4,,,,6,300000.0,TRUE,FALSE,FALSE,2023-06-15
2961,44,292,36,36,จ.นครพนม,น.ส.2,1,,,,4,,,,6,30000.0,TRUE,FALSE,FALSE,2023-06-15
2962,44,292,37,36,จ.นครพนม,น.ส.2,1,,,,4,,,,6,300000.0,TRUE,FALSE,FALSE,2023-06-15
2963,44,292,38,36,จ.นครพนม,น.ส.2,1,,,,4,,,,6,30000.0,TRUE,FALSE,FALSE,2023-06-15
2964,44,292,39,36,จ.นครพนม,น.ส.2,1,,,,4,,,,6,30000.0,TRUE,FALSE,FALSE,2023-06-15
2965,44,292,40,36,จ.นครพนม,น.ส.2,1,,,,4,,,,6,300000.0,TRUE,FALSE,FALSE,2023-06-15
2966,44,292,41,36,น.ส.2,น.ส.2,1,,,,4,,,,6,300000.0,TRUE,FALSE,FALSE,2023-06-15
2967,44,292,42,36,จ.นครพนม,โฉนด,1,,,,4,,,,6,30000.0,TRUE,FALSE,FALSE,2023-06-15
2968,44,292,43,36,ต.พะทาย,น.ส.2,1,,,,4,,,,6,300000.0,TRUE,FALSE,FALSE,2023-06-15
2969,44,292,44,36,จ.นครพนม,โฉนด,1,,,,4,,,,6,300000.0,TRUE,FALSE,FALSE,2023-06-15
2970,44,292,45,36,จ.นครพนม,น.ส.2,1,,,,4,,,,6,30000.0,TRUE,FALSE,FALSE,2023-06-15
2971,44,292,46,36,1 6,น.ส.2,1,,,,4,,,,6,30000.0,TRUE,FALSE,FALSE,2023-06-15
2972,44,292,47,36,จ.นครพนม,น.ส.2,1,,,,4,,,,6,300000.0,TRUE,FALSE,FALSE,2023-06-15
2973,44,292,48,36,จ.นครพนม,น.ส.2,1,,,,4,,,,6,30000.0,TRUE,FALSE,FALSE,2023-06-15
2974,44,292,49,36,จ.นครพนม,น.ส.2,1,,,,4,,,,6,30000.0,TRUE,FALSE,FALSE,2023-06-15
2975,44,292,50,36,น.ส.2,น.ส.2,1,,,,4,,,,6,30000.0,TRUE,FALSE,FALSE,2023-06-15
2976,44,292,51,36,จ.นครพนม,โฉนด,1,,,,4,,,,6,300000.0,TRUE,FALSE,FALSE,2023-06-15
2977,44,292,52,36,ต.พะทาย,น.ส.2,1,,,,4,,,,6,300000.0,TRUE,FALSE,FALSE,2023-06-15
2978,44,292,53,36,จ.นครพนม,โฉนด,1,,,,4,,,,6,30000.0,TRUE,FALSE,FALSE,2023-06-15
2979,44,292,54,36,จ.นครพนม,น.ส.2,1,,,,4,,,,6,300000.0,TRUE,FALSE,FALSE,2023-06-15
2980,44,292,55,36,ต.พะทาย,น.ส.2,1,,,,4,,,,6,30000.0,TRUE,FALSE,FALSE,2023-06-15
2981,44,292,56,36,จ.นครพนม,น.ส.2,1,,,,4,,,,6,300000.0,TRUE,FALSE,FALSE,2023-06-15
2982,44,292,57,36,-,น.ส.2,1,,,,4,,,,6,300000.0,TRUE,FALSE,FALSE,2023-06-15
2983,44,292,58,36,ต.ศรีสงคราม,น.ส.2,1,,,,4,,,,6,2000000.0,TRUE,FALSE,FALSE,2023-06-15
2984,44,292,1,37,ต.พะทาย,อ.ศรีสงคราม,1,,,,4,,,,6,400000.0,TRUE,FALSE,FALSE,2023-06-15
2985,44,292,2,37,ต.สามผง,อ.ท่าอุเทน,1,,,,4,,,,6,200000.0,TRUE,FALSE,FALSE,2023-06-15
2986,44,292,3,37,ม.ค.2555,อ.ศรีสงคราม,1,,,,4,,,,6,5500000.0,TRUE,FALSE,FALSE,2023-06-15
2987,44,292,4,37,ต.นาแก,ห้องประชุม,1,,,,4,,,,6,500000.0,TRUE,FALSE,FALSE,2023-06-15
2988,44,292,5,37,18พ.ค.60,8 ห้อง,1,,,,4,,,,6,1500000.0,TRUE,FALSE,FALSE,2023-06-15
2989,44,292,6,37,ม.ค.58,1 ชั้น 3 ห้อง,1,,,,4,,,,6,7000000.0,TRUE,FALSE,FALSE,2023-06-15
2990,44,292,1,38,นครพนม,นครพนม,1,1,11,2002,4,,,,6,10000.0,TRUE,FALSE,FALSE,2023-06-15
2991,44,292,2,38,กค 8076,กค 8076,1,27,5,2008,4,,,,6,100000.0,TRUE,FALSE,FALSE,2023-06-15
2992,44,292,3,38,รถแทรกเตอร์คูโบต้า,รถแทรกเตอร์คูโบต้า,1,19,6,2006,4,,,,6,250000.0,TRUE,FALSE,FALSE,2023-06-15
2993,44,292,1,39,มูลค่าเวนคืนกรมธรรม์,บริษัท ไทยประกันชีวิต จำกัด (มหาชน) มูลค่าเวนคืนกรมธรรม์,1,8,2,2009,1,,,,6,2273502.78,TRUE,FALSE,FALSE,2023-06-15
2994,44,292,2,39,มูลค่าเวนคืนเงินสดตามกรมธรรม์,บริษัท อลิอันซ์ อยุธยา ประกันชีวิต จำกัด (มหาชน) มูลค่าเวนคืนเงินสดตามกรมธรรม์,1,22,2,2009,1,,,,6,1414409.52,TRUE,FALSE,FALSE,2023-06-15
2995,44,292,3,39,มูลค่าเวนคืนเงินสดตามกรมธรรม์,บริษัท เอไอเอ จำกัด มูลค่าเวนคืนเงินสดตามกรมธรรม์,1,9,1,2004,1,,,,6,67097.43,TRUE,FALSE,FALSE,2023-06-15
2996,44,292,4,39,มูลค่าเวนคืนเงินสดตามกรมธรรม์,บริษัท เอไอเอ จำกัด มูลค่าเวนคืนเงินสดตามกรมธรรม์,1,1,9,2010,1,,,,6,58548.36,TRUE,FALSE,FALSE,2023-06-15
2997,44,292,5,39,มูลค่าเวนคืนกรมธรรม์,บริษัท เอไอเอ จำกัด มูลค่าเวนคืนกรมธรรม์,1,26,11,2045,1,,,,6,202329.03,TRUE,FALSE,FALSE,2023-06-15
2998,44,292,1,35,จำนวนหน่วย นาฬิกา ROLEX,จำนวนหน่วย นาฬิกา ROLEX,2,,,,4,,,,6,170000.0,TRUE,FALSE,FALSE,2023-06-15
2999,45,428,1,11,,อาคารแฟลต,1,,,,4,,,,6,416800.0,TRUE,FALSE,FALSE,2023-06-12
3000,45,428,1,32,,จำนวนหน่วย 5 เส้น สร้อยคอทองคำ,2,,,,4,,,,6,200000.0,TRUE,FALSE,FALSE,2023-06-12
3001,45,428,2,35,ปืนสั้น1 กระบอก ปืนยาว 1 กระบอก 2 กระบอก,ปืนสั้น1 กระบอก ปืนยาว 1 กระบอก 2 กระบอก,2,,,,4,,,,6,40000.0,TRUE,FALSE,FALSE,2023-06-12
3002,45,428,3,35,19 เรือน นาฬิกาข้อมือ,19 เรือน นาฬิกาข้อมือ,2,,,,4,,,,6,500000.0,TRUE,FALSE,FALSE,2023-06-12
3003,45,428,4,35,เครื่องดนตรีแซกโซโฟน 3 ตัว,เครื่องดนตรีแซกโซโฟน 3 ตัว,2,,,,4,,,,6,300000.0,TRUE,FALSE,FALSE,2023-06-12
3004,82,1913,1,36,แขวงบางเชือกหนัง,โฉนดที่ดิน,1,26,7,2011,4,,,,6,80000000.0,TRUE,FALSE,FALSE,2023-06-27
3005,82,1913,2,1,,โฉนดที่ดิน,1,16,8,2016,4,,,,6,7000000.0,TRUE,FALSE,FALSE,2023-06-27
3006,82,1913,3,36,กรุงเทพมหานคร,(น.ส.4 จ.),1,,,,4,,,,6,15000000.0,TRUE,FALSE,FALSE,2023-06-27
3007,82,1913,1,11,,ารคสล. 2 ชั้น,1,,,,4,,,,6,160000000.0,TRUE,FALSE,FALSE,2023-06-27
3008,82,1913,2,37,แขวงบางซื่อ เขตบางซื่อ,-,1,16,3,2015,4,,,,6,10000000.0,TRUE,FALSE,FALSE,2023-06-27
3009,82,1913,3,37,กรุงเทพมหานคร,ารคสล. 2 ชั้น,1,,,,4,,,,6,18000000.0,TRUE,FALSE,FALSE,2023-06-27
3010,82,1913,1,18,,รถ (รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน),1,16,11,2017,4,,,,6,200000.0,TRUE,FALSE,FALSE,2023-06-27
3011,82,1913,2,18,,รถ (รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน),1,12,2,2019,4,,,,6,550000.0,TRUE,FALSE,FALSE,2023-06-27
3012,82,1913,3,18,,รถ (รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน),1,25,7,2014,4,,,,6,420000.0,TRUE,FALSE,FALSE,2023-06-27
3013,82,1913,4,18,,รถ (รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน),1,7,10,2013,4,,,,6,150000.0,TRUE,FALSE,FALSE,2023-06-27
3014,82,1913,5,18,,รถ (รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน),1,27,7,2013,4,,,,6,220000.0,TRUE,FALSE,FALSE,2023-06-27
3015,82,1913,6,38,1 กฎ 148,1 กฎ 148,1,15,7,2019,4,,,,6,620000.0,TRUE,FALSE,FALSE,2023-06-27
3016,82,1913,1,39,บจก.แมกซ์ประกันชีวิต,บจก.แมกซ์ประกันชีวิต,1,,,,1,,,,6,5000000.0,TRUE,FALSE,FALSE,2023-06-27
3017,82,1913,2,39,บมจ.อลิอันซ์ อยุธยา ประกันชีวิต,บมจ.อลิอันซ์ อยุธยา ประกันชีวิต,1,17,7,2012,1,,,,6,100000.0,TRUE,FALSE,FALSE,2023-06-27
3018,82,1913,3,22,,,1,17,7,2024,1,,,,6,346622.0,TRUE,FALSE,FALSE,2023-06-27
3019,82,1913,1,35,จำนวนหน่วย Rolex,จำนวนหน่วย Rolex,2,,,,4,,,,6,150000.0,TRUE,FALSE,FALSE,2023-06-27
3020,82,1913,2,35,Tag Heuer,Tag Heuer,2,,,,4,,,,6,80000.0,TRUE,FALSE,FALSE,2023-06-27
3021,82,1913,3,35,Chanel,Chanel,2,,,,4,,,,6,120000.0,TRUE,FALSE,FALSE,2023-06-27
3022,82,1913,4,35,Tag Heuer,Tag Heuer,2,,,,4,,,,6,100000.0,TRUE,FALSE,FALSE,2023-06-27
3023,82,1913,5,32,,ต่างหูเพชร,2,,,,4,,,,6,160000.0,TRUE,FALSE,FALSE,2023-06-27
3024,82,1913,6,32,,สร้อยข้อมือเพชร,2,,,,4,,,,6,40000.0,TRUE,FALSE,FALSE,2023-06-27
3025,82,1913,7,35,กระเป๋า (1.LV ตาราง 2.miu miu ดำ 3. Prada ส้ม 4.Burberry ใหญ่ 5.Marc,กระเป๋า (1.LV ตาราง 2.miu miu ดำ 3. Prada ส้ม 4.Burberry ใหญ่ 5.Marc,2,,,,4,,,,6,157000.0,TRUE,FALSE,FALSE,2023-06-27
3026,82,1913,8,32,,Jacobs สีน้ำเงิน 6.Burberry เล็ก) แหวนเพชร,2,,,,4,,,,6,500000.0,TRUE,FALSE,FALSE,2023-06-27
3027,82,1913,9,35,กระเป๋า Prada,กระเป๋า Prada,2,,,,4,,,,6,60000.0,TRUE,FALSE,FALSE,2023-06-27
3028,82,1913,10,35,กระเป๋า Chanel สีดำ,กระเป๋า Chanel สีดำ,2,,,,4,,,,6,150000.0,TRUE,FALSE,FALSE,2023-06-27
3029,82,1913,11,35,กระเป๋า Chanel สีแดง,กระเป๋า Chanel สีแดง,2,,,,4,,,,6,150000.0,TRUE,FALSE,FALSE,2023-06-27
3030,82,1913,12,35,กระเป๋า issey miyake,กระเป๋า issey miyake,2,,,,4,,,,6,30000.0,TRUE,FALSE,FALSE,2023-06-27
3031,82,1913,13,35,กระเป๋าสตางค์ miu miu,กระเป๋าสตางค์ miu miu,2,,,,4,,,,6,10000.0,TRUE,FALSE,FALSE,2023-06-27
3032,82,1913,14,35,กระเป๋า BALENCIAGA,กระเป๋า BALENCIAGA,2,,,,4,,,,6,50000.0,TRUE,FALSE,FALSE,2023-06-27
3033,82,1913,15,35,BUCHERER,BUCHERER,2,,,,4,,,,6,100000.0,TRUE,FALSE,FALSE,2023-06-27
3034,82,1913,16,35,กระเป๋า LOUIS,กระเป๋า LOUIS,2,,,,4,,,,6,120000.0,TRUE,FALSE,FALSE,2023-06-27
3035,82,1913,17,35,กระเป๋า miu miu,กระเป๋า miu miu,2,,,,4,,,,6,50000.0,TRUE,FALSE,FALSE,2023-06-27
3036,82,1913,18,35,กระเป๋า BAO BAO ISSEY MIYAKE,กระเป๋า BAO BAO ISSEY MIYAKE,2,,,,4,,,,6,20000.0,TRUE,FALSE,FALSE,2023-06-27
3037,82,1913,19,35,กระเป๋า Gucci,กระเป๋า Gucci,2,,,,4,,,,6,40000.0,TRUE,FALSE,FALSE,2023-06-27
3038,82,1913,20,35,OMEG,OMEG,2,,,,4,,,,6,50000.0,TRUE,FALSE,FALSE,2023-06-27
3039,53,907,1,36,จ. นนทบุรี,โฉนด,1,,,,4,,,,6,1600000.0,FALSE,TRUE,FALSE,2023-06-27
3040,53,907,1,37,220791-,ห้องชุด,1,,,,4,,,,6,1065000.0,TRUE,FALSE,FALSE,2023-06-27
3041,53,907,1,39,จำกัด(มหาชน),สัญญาประกันภัย มูลค่าเวนคืน ตามกรมธรรม์ บริษัทไทยประกันชีวิต จำกัด(มหาชน),1,10,3,2035,1,,,,6,70344.89,TRUE,FALSE,FALSE,2023-06-27
3042,73,2420,1,36,ดินแดง/ดินแดง/กรุงเทพฯ,โฉนด,1,26,7,2004,4,,,,6,1095000.0,TRUE,FALSE,FALSE,2022-02-10
3043,73,2420,2,36,ดินแดง/ดินแดง/กรุงเทพฯ,โฉนด,1,30,9,2009,4,,,,6,686400.0,TRUE,FALSE,FALSE,2022-02-10
3044,73,2420,3,36,ดินแดง/ดินแดง/กรุงเทพฯ,โฉนด,1,30,9,2009,4,,,,6,691600.0,TRUE,FALSE,FALSE,2022-02-10
3045,73,2420,4,36,4.4,โฉนด,1,30,9,2009,4,,,,6,228800.0,TRUE,FALSE,FALSE,2022-02-10
3046,73,2420,5,36,ดินแดง/ดินแดง/กรุงเทพฯ,โฉนด,1,31,5,2004,4,,,,6,3575000.0,TRUE,FALSE,FALSE,2022-02-10
3047,73,2420,6,36,ดินแดง/ดินแดง/กรุงเทพฯ,โฉนด,1,31,5,2004,4,,,,6,3300000.0,TRUE,FALSE,FALSE,2022-02-10
3048,73,2420,7,36,13.9,โฉนด,1,26,7,1984,4,,,,6,1042500.0,TRUE,FALSE,FALSE,2022-02-10
3049,73,2420,8,36,8.8,โฉนด,1,23,4,2015,4,,,,6,4925600.0,TRUE,FALSE,FALSE,2022-02-10
3050,73,2420,9,36,จันทรเกษม/จตุจักร/,โฉนด,1,11,2,2021,4,,,,6,49184000.0,TRUE,FALSE,FALSE,2022-02-10
3051,73,2420,10,36,ลาดสยาว/ลำลูกกา /,โฉนด,1,27,1,2011,4,,,,6,2559900.0,TRUE,FALSE,FALSE,2022-02-10
3052,73,2420,11,36,ศาลาครุ/หนองเสือ/,โฉนด,1,3,3,2010,4,,,,6,1090100.0,TRUE,FALSE,FALSE,2022-02-10
3053,73,2420,12,36,ศาลาครุ/หนองเสือ/,โฉนด,1,3,3,2010,4,,,,6,4728000.0,TRUE,FALSE,FALSE,2022-02-10
3054,73,2420,13,36,คลองสาม/คลองหลวง /,โฉนด,1,9,12,2010,4,,,,6,2800000.0,TRUE,FALSE,FALSE,2022-02-10
3055,73,2420,14,36,คลองสาม/คลองหลวง /,โฉนด,1,9,12,2010,4,,,,6,2800000.0,TRUE,FALSE,FALSE,2022-02-10
3056,73,2420,15,36,ลำพยา / เมืองนครปฐม /,โฉนด,1,5,3,2010,4,,,,6,480000.0,TRUE,FALSE,FALSE,2022-02-10
3057,73,2420,16,36,ลำพยา / เมืองนครปฐม /,โฉนด,1,5,3,2010,4,,,,6,480000.0,TRUE,FALSE,FALSE,2022-02-10
3058,73,2420,17,36,บางหลวง / บางเลน,โฉนด,1,3,3,2010,4,,,,6,922000.0,TRUE,FALSE,FALSE,2022-02-10
3059,73,2420,18,1,,โฉนด,1,6,7,2012,4,,,,6,346300.0,TRUE,FALSE,FALSE,2022-02-10
3060,73,2420,19,36,บางขาม / บ้านหมี่ / ลพบุรี,โฉนด,1,6,7,2012,4,,,,6,71000.0,TRUE,FALSE,FALSE,2022-02-10
3061,73,2420,20,1,,โฉนด,1,6,7,2012,4,,,,6,612990.0,TRUE,FALSE,FALSE,2022-02-10
3062,73,2420,21,1,,โฉนด,1,6,7,2012,4,,,,6,559680.0,TRUE,FALSE,FALSE,2022-02-10
3063,73,2420,22,1,,โฉนด,1,6,7,2012,4,,,,6,61750.0,TRUE,FALSE,FALSE,2022-02-10
3064,73,2420,23,36,หมูสี / ปากช่อง,โฉนด,1,3,11,2009,4,,,,6,1050000.0,TRUE,FALSE,FALSE,2022-02-10
3065,73,2420,24,36,2.3,โฉนด,1,20,1,2012,4,,,,6,9884085.0,TRUE,FALSE,FALSE,2022-02-10
3066,73,2420,25,36,16.5,โฉนด,1,9,1,2012,4,,,,6,399750.0,TRUE,FALSE,FALSE,2022-02-10
3067,73,2420,26,36,16.9,โฉนด,1,5,3,2012,4,,,,6,573300.0,TRUE,FALSE,FALSE,2022-02-10
3068,73,2420,27,36,26.4,โฉนด,1,20,3,2012,4,,,,6,514800.0,TRUE,FALSE,FALSE,2022-02-10
3069,73,2420,28,36,16.5,โฉนด,1,20,3,2012,4,,,,6,514800.0,TRUE,FALSE,FALSE,2022-02-10
3070,73,2420,29,36,16.5,โฉนด,1,20,3,2012,4,,,,6,321750.0,TRUE,FALSE,FALSE,2022-02-10
3071,73,2420,30,36,16.5,โฉนด,1,20,3,2012,4,,,,6,321750.0,TRUE,FALSE,FALSE,2022-02-10
3072,73,2420,31,36,แม่กา / เมืองพะเยา / พะเยา,โฉนด,1,20,3,2012,4,,,,6,321750.0,TRUE,FALSE,FALSE,2022-02-10
3073,73,2420,32,36,16.5,โฉนด,1,20,3,2012,4,,,,6,321750.0,TRUE,FALSE,FALSE,2022-02-10
3074,73,2420,33,36,16.5,โฉนด,1,20,3,2012,4,,,,6,321750.0,TRUE,FALSE,FALSE,2022-02-10
3075,73,2420,34,36,"16,5",โฉนด,1,20,3,2012,4,,,,6,321750.0,TRUE,FALSE,FALSE,2022-02-10
3076,73,2420,35,36,24.2,โฉนด,1,20,3,2012,4,,,,6,471900.0,TRUE,FALSE,FALSE,2022-02-10
3077,73,2420,36,36,16.9,โฉนด,1,20,3,2012,4,,,,6,471900.0,TRUE,FALSE,FALSE,2022-02-10
3078,73,2420,37,36,แม่กา / เมืองพะเยา / พะเยา,โฉนด,1,20,3,2012,4,,,,6,471900.0,TRUE,FALSE,FALSE,2022-02-10
3079,73,2420,38,36,แม่กา / เมืองพะเยา / พะเยา,โฉนด,1,20,3,2012,4,,,,6,471900.0,TRUE,FALSE,FALSE,2022-02-10
3080,73,2420,39,36,แม่กา / เมืองพะเยา / พะเยา,โฉนด,1,20,3,2012,4,,,,6,329550.0,TRUE,FALSE,FALSE,2022-02-10
3081,73,2420,40,36,แม่กา / เมืองพะเยา / พะเยา,โฉนด,1,20,3,2012,4,,,,6,329550.0,TRUE,FALSE,FALSE,2022-02-10
3082,73,2420,41,36,แม่กา / เมืองพะเยา / พะเยา,โฉนด,1,23,12,2011,4,,,,6,329550.0,TRUE,FALSE,FALSE,2022-02-10
3083,73,2420,42,36,แม่กา / เมืองพะเยา / พะเยา,โฉนด,1,,,,4,,,,6,1847000.0,TRUE,FALSE,FALSE,2022-02-10
3084,73,2420,43,36,แม่กา / เมืองพะเยา / พะเยา,โฉนด,1,23,12,2011,4,,,,6,1847000.0,TRUE,FALSE,FALSE,2022-02-10
3085,73,2420,44,36,แม่กา / เมืองพะเยา / พะเยา,โฉนด,1,23,12,2011,4,,,,6,1847000.0,TRUE,FALSE,FALSE,2022-02-10
3086,73,2420,45,36,แม่กา / เมืองพะเยา / พะเยา,โฉนด,1,23,12,2011,4,,,,6,1847000.0,TRUE,FALSE,FALSE,2022-02-10
3087,73,2420,46,36,แม่กา / เมืองพะเยา / พะเยา,โฉนด,1,23,12,2011,4,,,,6,1847000.0,TRUE,FALSE,FALSE,2022-02-10
3088,73,2420,47,1,,โฉนด,1,23,12,2011,4,,,,6,3210000.0,TRUE,FALSE,FALSE,2022-02-10
3089,73,2420,48,1,,โฉนด,1,9,1,2012,4,,,,6,149000.0,TRUE,FALSE,FALSE,2022-02-10
3090,73,2420,49,1,,โฉนด,1,8,11,2013,4,,,,6,156000.0,TRUE,FALSE,FALSE,2022-02-10
3091,73,2420,50,36,แม่ปืม / เมืองพะเยา / พะเยา,โฉนด,1,,,,4,,,,6,442000.0,TRUE,FALSE,FALSE,2022-02-10
3092,73,2420,51,1,,โฉนด,1,3,10,2012,4,,,,6,44000.0,TRUE,FALSE,FALSE,2022-02-10
3093,73,2420,52,36,สันโค้ง / ดอกคำใต้ / พะเยา,โฉนด,1,4,1,2019,4,,,,6,240000.0,TRUE,FALSE,FALSE,2022-02-10
3094,73,2420,53,1,,โฉนด,1,4,1,2019,4,,,,6,240000.0,TRUE,FALSE,FALSE,2022-02-10
3095,73,2420,54,1,,โฉนด,1,4,1,2019,4,,,,6,160000.0,TRUE,FALSE,FALSE,2022-02-10
3096,73,2420,55,36,สันโค้ง / ดอกคำใต้ / พะเยา,โฉนด,1,4,1,2019,4,,,,6,160000.0,TRUE,FALSE,FALSE,2022-02-10
