nacc_id,submitter_id,statement_detail_type_id,index,detail,valuation_submitter,valuation_spouse,valuation_child,note,latest_submitted_date
1549,134,6,1,ค่าอุปโภค-บริโภค,600000,600,,,2019-10-15
1549,134,8,1,เงินสด,,250000,,,2019-10-15
1549,134,9,1,เงินฝาก,,236746.31,,,2019-10-15
1549,134,12,1,ทรัพย์สิน,,93925500,,,2019-10-15
1549,134,13,1,โรงเรือนและสิ่งปลูกสร้าง,,10000000,,,2019-10-15
1549,134,14,1,ยานพาหนะ,,200000,,,2019-10-15
1549,134,16,1,ทรัพย์สินอื่น,,9000000,,,2019-10-15
1558,105,1,1,ค่าเบี้ยประชุม,240,,,,2019-10-15
1558,105,1,2,เงินเดือน,240,2400,,,2019-10-15
1558,105,2,1,ดอกเบี้ยเงินฝากธนาคาร,8000,,,,2019-10-15
1558,105,2,2,ดอกเบี้ยเงินลงทุนในพอโทษ,8000,3500,,,2019-10-15
1558,105,5,1,รับเหมาก่อสร้าง,,6100000,,,2019-10-15
1558,105,5,2,เงินถูกสลากออมสิน,,6100000,,,2019-10-15
1558,105,8,1,เงินสด,400000,,,,2019-10-15
1558,105,9,1,เงินฝาก,7432392,3805290,305190.38,,2019-10-15
1558,105,10,1,เงินลงทุน,,4449318,,,2019-10-15
1558,105,13,1,โรงเรือนและสิ่งปลูกสร้าง,,800000.4,,,2019-10-15
1558,105,14,1,ยานพาหนะ,1449000,,,,2019-10-15
1558,105,15,1,สิทธิและสัมปทาน,6033005,219663.67,81496.09,,2019-10-15
1558,105,16,1,ทรัพย์สินอื่น,2775000,1073000.4,,,2019-10-15
1558,105,17,1,เงินเบิกเกินบัญชี,8663744,3996.1,,,2019-10-15
1558,105,19,1,หนี้สินที่มีหลักฐานเป็นหนังสือ,559850.4,,,,2019-10-15
1558,105,20,1,หนี้สินอื่น,559850.4,,,,2019-10-15
3440,72,1,1,เงินเดือน เงินประจำตำแหน่ง,1507080,313724.64,,,2023-11-21
3440,72,1,2,เงินบำนาญ,300000,313724.64,,,2023-11-21
3440,72,1,3,ค่าเบี้ยประชุม,300000,100000,,,2023-11-21
3440,72,1,4,เงินเชิดชูเกียรติกรณีได้รับ,72000,,,,2023-11-21
3440,72,2,1,ดอกเบี้ยเงินฝาก (ปี 65),45314.76,39627.15,,,2023-11-21
3440,72,2,2,เงินปันผลจากกองทุน (ปี 65),27318.02,,,,2023-11-21
3440,72,6,1,ค่าใช้จ่ายทั่วไป,1800000,300000,,,2023-11-21
3440,72,6,2,จ่ายภาษีเงินได้ (ปี 65),343814,,,,2023-11-21
3440,72,7,1,เงินบริจาค,120000,100000,,,2023-11-21
3440,72,7,2,เงินได้พึงประเมิน ตามประมวลรัษฎากร,2425256,342724.64,,,2023-11-21
3440,72,8,1,เงินสด,13773881.02,10415479.54,,,2023-11-21
3440,72,9,1,เงินฝาก,64102742.36,10415479.54,,,2023-11-21
3440,72,10,1,เงินลงทุน,64102742.36,,,,2023-11-21
3440,72,11,1,เงินให้กู้ยืม,3256060,5892000,,,2023-11-21
3440,72,12,1,ทรัพย์สิน,3256060,5892000,,,2023-11-21
3440,72,13,1,โรงเรือนและสิ่งปลูกสร้าง,10720000,1800000,,,2023-11-21
3440,72,14,1,ยานพาหนะ,10720000,1200000,,,2023-11-21
3440,72,16,1,ทรัพย์สินอื่น,5011000,12220000,,,2023-11-21
